osmid,x,y
3634192368,78.0713065,30.3359294
3634192369,78.0701513,30.3364945
3634192378,78.0714489,30.340626
3634192379,78.0725321,30.3401003
3634192381,78.0721546,30.33949
3634192382,78.0728934,30.3400029
3634192383,78.0726442,30.3421265
3634192384,78.0740935,30.3415505
3634192386,78.0744588,30.342468
3634192387,78.0749215,30.3423801
3634192390,78.0762479,30.3419021
3634195198,78.0778451,30.3413413
3634195212,78.0736478,30.3438018
3634195215,78.0747653,30.3433959
3634195217,78.0752897,30.3433809
3634195219,78.0759563,30.3431552
3634195223,78.0766006,30.3412412
3634195235,78.0784767,30.340239
3634195248,78.0784692,30.338517
3634195275,78.0787639,30.3413461
3634195297,78.0786949,30.339094
3634195335,78.0782709,30.3362728
3634195336,78.0782454,30.3361043
3634195337,78.0783814,30.3359152
3634195338,78.0785693,30.3356553
3634195346,78.0786905,30.3377817
3639287131,78.0146764,30.3211704
3639287137,78.0150047,30.3215773
3639287138,78.0156465,30.3217326
3639287140,78.0144424,30.3218435
3639287142,78.0220686,30.3219783
3639287147,78.0208536,30.322261
3639287149,78.0211073,30.3223906
3639287150,78.0213735,30.322423
3639287161,78.020439,30.3230349
3639287164,78.0208035,30.3230848
3639287165,78.0209741,30.3230867
3639287170,78.0215702,30.3231772
3639287172,78.0216894,30.323909
3639287173,78.0212265,30.3239171
3639287174,78.0207784,30.3239326
3639287175,78.0226828,30.3239732
3639287176,78.0229025,30.3240076
3639287178,78.0233357,30.3240861
3639287181,78.0237543,30.324162
3639287182,78.0239958,30.324223
3639287183,78.0246608,30.3243202
3639287185,78.022436,30.324555
3639287186,78.0243783,30.3245672
3639287188,78.0226154,30.3247073
3639287189,78.0237842,30.3247323
3639287190,78.0230464,30.3247847
3639287191,78.0246615,30.3248395
3639287294,78.0204629,30.3249146
3639287295,78.0205236,30.3250794
3639287298,78.0208535,30.3250819
3639287299,78.0213019,30.3250919
3639287302,78.0235209,30.3252617
3639300383,78.0122138,30.3212959
3639300385,78.0102941,30.3215051
3639300388,78.0110462,30.3215996
3639300389,78.0118141,30.3216247
3639301196,78.0126298,30.3219252
3639301208,78.0118871,30.3223307
3639304433,78.0058702,30.3214041
3639304435,78.0061664,30.3217153
3639304438,78.0056668,30.3221262
3639304439,78.0050218,30.3223549
3639304440,78.0074575,30.3221226
3639304441,78.0071002,30.3225069
3639304443,78.007926,30.3226737
3639304448,78.0066785,30.3229858
3639304449,78.0033249,30.3232042
3639304453,78.005485,30.3232747
3639304454,78.003785,30.3234835
3639304455,78.0048001,30.3235981
3639304456,78.008527,30.3236347
3639304458,78.007115,30.3235321
3639304460,78.0056876,30.3237208
3639304461,78.0043174,30.323826
3639304463,78.0074611,30.3239461
3639316711,78.0469671,30.319852
3639316715,78.0479448,30.3204605
3639316717,78.0484568,30.320612
3639316720,78.0481038,30.3208767
3639316722,78.0489772,30.3210704
3639316725,78.0475147,30.3213013
3639316727,78.047918,30.321692
3639317467,78.048924,30.3372239
3639317470,78.0497856,30.3380417
3639317473,78.0490474,30.3395906
3639317474,78.0471813,30.3396414
3639317475,78.0492773,30.3396706
3639317479,78.0500249,30.3399039
3639317480,78.050157,30.3399444
3639317482,78.0486592,30.3400975
3639317483,78.0506829,30.3401185
3639317484,78.0496822,30.3403216
3639317485,78.0491993,30.3405914
3639317486,78.0500088,30.3406846
3639317487,78.0478919,30.3408676
3639317489,78.0476185,30.3412772
3639332119,78.0365048,30.3292835
3639332122,78.0468553,30.3295359
3639332126,78.0438531,30.3336671
3639332137,78.0429935,30.3345466
3639332138,78.0399737,30.3345815
3639336972,78.0500578,30.3270629
3639336975,78.051214,30.3278913
3639336976,78.0487538,30.3279755
3639336977,78.0532765,30.3281774
3639336980,78.0527147,30.3284817
3639336982,78.0517395,30.3287852
3639336983,78.0495501,30.3289124
3639336986,78.0517272,30.3293962
3639336987,78.0505338,30.3295365
3639336989,78.0508474,30.3299269
3639336990,78.0578495,30.3314991
3639337396,78.0566505,30.3320075
3639337400,78.0560442,30.3324829
3639337401,78.0561966,30.3326753
3639337403,78.0576728,30.3328895
3639337404,78.0557165,30.333095
3639337406,78.0568314,30.3334373
3639340268,78.0291611,30.3254878
3639340273,78.0286867,30.3260935
3639340278,78.0278993,30.3269459
3639340279,78.0277249,30.3271125
3639340283,78.0358722,30.3277359
3639340285,78.0343503,30.328083
3639340287,78.035034,30.328198
3639340289,78.0343734,30.3283602
3639340292,78.0350028,30.3304319
3639341293,78.0353419,30.3304631
3639341295,78.0356124,30.3304994
3639341300,78.0278825,30.3309202
3639341302,78.0348183,30.331009
3639341303,78.0281362,30.3311957
3639341304,78.0351626,30.3312986
3639341308,78.0286896,30.3317052
3639363393,78.003829,30.3252858
3639363394,78.0046196,30.3250771
3639363395,78.0094272,30.3254904
3639363396,78.0027942,30.3255147
3639363397,78.0055855,30.3255207
3639363398,78.0049948,30.3255061
3639363399,78.0136094,30.3256072
3639363400,78.0046756,30.3257233
3639363402,78.0059423,30.3258155
3639363403,78.0053369,30.3258628
3639363404,78.0139731,30.3259429
3639363408,78.0046169,30.3261152
3639363411,78.0056265,30.3262106
3639363412,78.0086475,30.3262634
3639363413,78.0128971,30.3262593
3639363415,78.0087391,30.3263303
3639363416,78.0142314,30.326345
3639363419,78.004586,30.3265372
3639363421,78.0085293,30.3265503
3639363423,78.0049129,30.3268605
3639363426,78.0045518,30.3269532
3639363428,78.0132297,30.3271264
3639363429,78.0109127,30.3272246
3639363430,78.0121843,30.3273765
3639363432,78.0076105,30.3274119
3639363435,78.0119253,30.3279973
3639363437,78.0064864,30.3284273
3639363439,78.006665,30.3285707
3639363441,78.006236,30.328692
3639363442,78.0076916,30.3287693
3639363443,78.004655,30.328792
3639363444,78.0064216,30.3288393
3639363453,78.004168,30.3298593
3639363454,78.0110473,30.3295931
3639363456,78.0109698,30.3297197
3639363457,78.0083156,30.3297692
3639363458,78.0131518,30.3298624
3639363459,78.0113966,30.3298866
3639363460,78.0107847,30.3300006
3639363462,78.0135604,30.3303262
3639363463,78.0090874,30.3304792
3639363464,78.0067687,30.3308073
3639363465,78.0055382,30.3310724
3639363466,78.0110528,30.3312075
3639363469,78.0091289,30.3311963
3639363470,78.0102586,30.331545
3639363471,78.0066953,30.3315936
3639363474,78.0078513,30.332296
3639363475,78.0059156,30.3325316
3639373345,77.9971982,30.3249358
3639373347,77.9962156,30.3251792
3639373349,77.991613,30.3253891
3639373350,77.9945715,30.3256209
3639373353,77.992737,30.3258314
3639373355,77.9912649,30.3257016
3639373356,77.9964834,30.32598
3639373358,77.9923806,30.3261229
3639373361,77.9926645,30.3264128
3639373362,77.9930173,30.3264365
3639373363,77.9920032,30.3264422
3639373364,77.9976816,30.3265449
3639373369,77.996738,30.3267417
3639373370,77.9965617,30.3267913
3639373371,77.9932059,30.3267803
3639373372,77.9918173,30.3268801
3639373373,77.992955,30.3269539
3639373376,77.9942514,30.3271745
3639373377,77.9932085,30.3272772
3639373378,77.9966856,30.3273298
3639373379,77.9926493,30.3273348
3639373380,77.9923435,30.327362
3639373381,77.9978805,30.3273838
3639373384,78.0028843,30.327619
3639373386,78.0015566,30.3278747
3639373387,78.0006784,30.3278932
3639373389,78.0003496,30.3280313
3639373390,77.9997959,30.3281011
3639373391,78.0012874,30.3281163
3639373392,78.0009712,30.3283876
3639373394,77.9927902,30.3286233
3639373395,78.0002187,30.3287769
3639373396,77.9930707,30.3290449
3639373397,77.9997068,30.3292286
3639373398,78.0006107,30.3293999
3639373400,77.997627,30.329576
3639373402,77.9998794,30.3296692
3639373405,77.9955383,30.3303713
3639373406,78.0005603,30.3303337
3639373407,78.0019019,30.3304222
3639373411,77.9957664,30.3305911
3639373412,78.0023361,30.3306138
3639373413,78.0001488,30.330704
3639373414,78.0011423,30.3307888
3639373416,78.0016075,30.33081
3639373417,78.0004252,30.3309622
3639373419,78.0020728,30.3309789
3639373420,77.9993418,30.3310946
3639373421,78.0017515,30.3311496
3639373423,77.9995452,30.3312711
3639373424,77.999712,30.3314159
3639373428,77.9975193,30.3316878
3639373432,77.998619,30.3317535
3639373433,77.9996839,30.331796
3639373434,78.0010577,30.3321253
3639373437,78.0013526,30.3322341
3639373438,78.0018782,30.3322606
3639373440,77.9973685,30.3324973
3639373441,77.9985755,30.3325525
3639373442,78.0003235,30.3328066
3639373443,78.001826,30.3328677
3940993900,77.9655207,30.3332238
3940993901,77.9654878,30.3331245
3940993905,77.965342,30.3313212
3941012428,77.9699865,30.3363623
3941012429,77.9699696,30.3350837
3941012434,77.969397,30.3338497
3941012436,77.9688592,30.333797
3941012437,77.9686806,30.3362665
3941014839,77.9671402,30.3337168
3941014840,77.9671882,30.3347221
3941016507,77.9687737,30.3347234
3941016512,77.9672251,30.3357086
3941035860,77.971297,30.3364209
4025938758,78.1042095,30.3775904
4034387225,78.1058704,30.3760821
4034387226,78.1063216,30.3757149
4047395678,78.0303866,30.3539736
4047395679,78.028493,30.3541935
4047395680,78.0297209,30.3541965
4047395681,78.0289409,30.3544029
4047395682,78.0298604,30.3543582
4047396092,78.027927,30.3551008
4047396094,78.0279701,30.35514
4047396103,78.0322642,30.3554178
4047396106,78.0268381,30.3554984
4047396112,78.0309473,30.3557432
4047396113,78.0270722,30.3557553
4047396118,78.0329034,30.3562749
4047399019,78.0265413,30.3540034
4047399023,78.025821,30.3544557
4047399026,78.0261348,30.354782
4047399027,78.027025,30.3573054
4047399028,78.0272475,30.357502
4047399029,78.0275552,30.357739
4047399030,78.0264662,30.3577829
4047399031,78.026709,30.3579403
4047399032,78.0278842,30.357996
4047399033,78.0267935,30.3583407
4047413372,78.0401971,30.3538923
4047413373,78.0370818,30.353927
4047414992,78.0380938,30.355295
4047415000,78.0372252,30.3559031
4047415018,78.0462723,30.3569821
4047415030,78.0427846,30.3579015
4047415031,78.0440667,30.3590036
4047415035,78.0429214,30.3603645
4047415045,78.0437053,30.3630294
4047422476,78.0538789,30.3576421
4047422479,78.0563016,30.357954
4047422483,78.054689,30.3578688
4047422486,78.0511625,30.3581567
4047422488,78.0509109,30.3583208
4047424189,78.0514969,30.3584712
4047424191,78.0559589,30.3585453
4047424192,78.0509054,30.3588632
4047424194,78.0518948,30.3588393
4047424196,78.0550338,30.358863
4047424198,78.057035,30.3593086
4047424206,78.0570641,30.3599263
4047424207,78.0565934,30.3602054
4047424211,78.0575313,30.3615287
4047424212,78.0576451,30.3616914
4047424213,78.0571616,30.3616969
4047424214,78.0579315,30.3620232
4047459240,78.0519132,30.3524528
4047459245,78.0510634,30.3529452
4047459250,78.0507636,30.3529885
4047459253,78.0512261,30.353158
4047459263,78.050418,30.3536496
4047502549,78.043634,30.3439305
4047502552,78.0433422,30.3440843
4047502553,78.0373317,30.3440953
4047502554,78.0438662,30.3442248
4047502559,78.042736,30.3445825
4047502565,78.0422304,30.3448039
4047502574,78.0418731,30.3451541
4047502581,78.0423192,30.3454128
4047502583,78.0447522,30.3455029
4047502586,78.0416276,30.3455057
4047502587,78.040651,30.3455317
4047502997,78.0438871,30.3459517
4047503000,78.0441492,30.3460993
4047503002,78.0443595,30.3462298
4047503004,78.0433932,30.3463714
4047503005,78.0446199,30.3464324
4047503008,78.0450141,30.3467494
4047503009,78.0452574,30.3468986
4047503010,78.0458361,30.3468875
4047503013,78.0454011,30.3472279
4047503014,78.0445582,30.3474282
4047503021,78.046885,30.3485373
4047503042,78.0458863,30.3497163
4047503055,78.0388459,30.351873
4047503057,78.043512,30.3525091
4053905481,78.0463368,30.348613
4053905482,78.0462643,30.3487542
4053905483,78.046663,30.3488155
4053905484,78.0465526,30.3489454
4053905485,78.0460219,30.3495592
4053905486,78.0457649,30.3498308
4053905487,78.0466881,30.3499763
4053905488,78.0461731,30.3500898
4053905489,78.0465325,30.3501361
4053905490,78.0456096,30.3509788
4053905507,78.0463957,30.3517216
4053905508,78.0461382,30.3518026
4053905509,78.0370955,30.3525205
4053905518,78.0389875,30.3528326
4053905519,78.0381721,30.353307
4053905520,78.0380702,30.3533765
4053905521,78.0376759,30.3536288
4093386528,78.0685776,30.3443978
4093386548,78.0688423,30.3446891
4093386566,78.0690823,30.3449576
4093389997,78.0762898,30.3451259
4093390038,78.0745305,30.3452908
4093390192,78.074657,30.3455041
4093390245,78.0720261,30.3456902
4093390250,78.0765258,30.3454963
4093390403,78.0748292,30.3457943
4093390415,78.0766948,30.3458434
4093390419,78.0727964,30.3458771
4093390456,78.0705321,30.3459818
4093390475,78.0750032,30.3460896
4093390484,78.0722893,30.3461031
4093390589,78.0723624,30.3461829
4093390604,78.0707093,30.346423
4093390625,78.0751894,30.3464074
4093390627,78.071585,30.3464242
4093390643,78.0716935,30.3465246
4093390648,78.0729286,30.3465235
4093390662,78.0709922,30.3467079
4093390670,78.0687913,30.3467121
4093390673,78.0725955,30.3466922
4093390699,78.0787651,30.3468336
4093390700,78.0711517,30.3468753
4093390731,78.0721751,30.3469562
4093390759,78.078773,30.3468652
4093390761,78.0733776,30.3470601
4093390819,78.0726182,30.3474696
4093390853,78.072183,30.3477595
4093390868,78.0706801,30.3480738
4093390885,78.0710409,30.3477798
4093390896,78.0712661,30.3475924
4093390899,78.0730017,30.3478832
4093390911,78.0695103,30.3480639
4093390916,78.070282,30.3480876
4093390930,78.0700546,30.3481808
4093390951,78.0737576,30.3482899
4093390952,78.0763379,30.3482902
4093390955,78.0719633,30.3483317
4093390967,78.069781,30.3484591
4093390976,78.070296,30.3485673
4093390992,78.0752452,30.3486721
4093390997,78.0721789,30.3486761
4093391003,78.0699871,30.3487252
4093391026,78.0766536,30.3488826
4093391058,78.0759231,30.3491291
4093391068,78.0695515,30.3492399
4093391071,78.0713219,30.349278
4093391072,78.070318,30.3492653
4093391074,78.0712018,30.3493514
4093391078,78.0752479,30.3493457
4093391088,78.0754861,30.3513252
4093391090,78.0691648,30.3494181
4093391091,78.0786972,30.3494174
4093391095,78.0797079,30.3494353
4093391098,78.0765809,30.3494545
4093391100,78.0710221,30.3494695
4093391133,78.0761257,30.349629
4093391142,78.0771663,30.3497233
4093391147,78.0719045,30.3498329
4093391151,78.0728602,30.3499098
4093391154,78.0751621,30.3499984
4093391159,78.0697095,30.3501326
4093391160,78.0721944,30.3501573
4093391164,78.0730319,30.3502674
4093391170,78.0746661,30.3505556
4093391174,78.072313,30.3505397
4093391177,78.0741276,30.3507923
4093391179,78.0733792,30.3508913
4093391180,78.0751111,30.3508595
4093391182,78.0724061,30.3509532
4093391193,78.0743454,30.3511889
4093391203,78.0727521,30.3512934
4093391217,78.0792761,30.3514583
4093391222,78.0706158,30.3515374
4093391233,78.0744266,30.351758
4093391235,78.0693881,30.3517476
4093391237,78.069777,30.3518205
4093391240,78.0777888,30.3517997
4093391241,78.07273,30.3518774
4093391251,78.0711655,30.3517654
4093391276,78.0750892,30.3521932
4093391280,78.0779886,30.3521932
4093391294,78.0747606,30.3523216
4093391295,78.0725263,30.3523454
4093391297,78.0761805,30.3523966
4093391298,78.072752,30.3523396
4093391299,78.0792379,30.3524432
4093391304,78.0715423,30.3523796
4093391311,78.0781281,30.3524906
4093391318,78.0712654,30.3524977
4093391324,78.0741712,30.3526497
4093391331,78.0717565,30.352755
4093391336,78.0751757,30.3530548
4093391340,78.0764604,30.3527753
4093391342,78.0727181,30.3528424
4093391351,78.0754834,30.3529084
4093391354,78.074322,30.3529483
4093391356,78.0708115,30.3529565
4093391358,78.0794491,30.3530218
4093391362,78.0701096,30.3530716
4093391366,78.0719,30.3530826
4093391370,78.0698535,30.3531699
4093391371,78.0763136,30.3531422
4093391373,78.0756082,30.3531503
4093391376,78.0781033,30.3533661
4093391382,78.0715714,30.3532382
4093391383,78.0688262,30.3531115
4093391384,78.0728891,30.3532052
4093391385,78.0773603,30.3532405
4093391387,78.0751247,30.3530831
4093391388,78.0753226,30.3533987
4093391590,78.0694458,30.3533267
4093391616,78.0755237,30.3535252
4093391619,78.0775098,30.3535588
4093391620,78.0729613,30.3535293
4093391621,78.0764685,30.3535408
4093391624,78.0689181,30.3535692
4093391628,78.0777036,30.3539424
4093391631,78.0747586,30.3538602
4093391635,78.0786233,30.3555736
4093391637,78.0757383,30.3541935
4095725881,78.0081613,30.3566405
4095726042,78.0036131,30.3568329
4095726072,78.0033878,30.357018
4095726078,78.003935,30.3570782
4095726209,78.0041805,30.3573131
4095726278,78.0052761,30.3582759
4095726286,78.0028406,30.3586868
4095726324,78.0049583,30.3599227
4095726523,78.010291,30.3623917
4095726543,78.0085824,30.3626036
4095892631,78.0146052,30.3348874
4095892633,78.0170746,30.3349146
4095892634,78.0178093,30.334936
4095892635,78.0206377,30.3349373
4095892642,78.0222299,30.3350236
4095892651,78.0234449,30.3351533
4095892652,78.0142687,30.3351731
4095892657,78.0214862,30.3352538
4095892661,78.0241557,30.3353037
4095892663,78.0188991,30.3353141
4095892665,78.02214,30.3353515
4095892666,78.0245253,30.3353534
4095892673,78.0216598,30.3354283
4095892674,78.0209853,30.3354658
4095892676,78.0138982,30.3354655
4095892684,78.0180535,30.3356072
4095892685,78.0218281,30.3355975
4095893089,78.0189688,30.3355613
4095893090,78.0213818,30.3356375
4095893095,78.0213081,30.335693
4095893097,78.0142179,30.3357331
4095893101,78.0188052,30.33574
4095893103,78.0177955,30.3357864
4095893112,78.0208794,30.3359395
4095893113,78.0203483,30.3359534
4095893117,78.0209177,30.3359853
4095893125,78.0217207,30.3360901
4095893126,78.0182784,30.3360956
4095893127,78.0191056,30.3360965
4095893128,78.0216901,30.3361137
4095893135,78.0234565,30.3361559
4095893137,78.0210913,30.3361571
4095893142,78.0199835,30.3362265
4095893144,78.0242335,30.3362436
4095893150,78.0184435,30.3362647
4095893157,78.0213407,30.3363793
4095893162,78.0240551,30.3363813
4095893168,78.0186118,30.3364438
4095893171,78.0180896,30.3364659
4095893179,78.0238391,30.3365508
4095893180,78.0205359,30.3365543
4095893182,78.0222218,30.3365998
4095893192,78.0227506,30.3367154
4095893200,78.0168214,30.3368652
4095893203,78.0176733,30.3368721
4095893206,78.0239589,30.3368898
4095893209,78.0206306,30.3369135
4095893220,78.0244719,30.3370403
4095893221,78.0182783,30.3370429
4095893222,78.0178498,30.3370531
4095893234,78.0147849,30.337173
4095893237,78.0221666,30.3371801
4095893240,78.0241822,30.3372222
4095893242,78.0233229,30.3372737
4095893243,78.0172919,30.3372688
4095893244,78.0140275,30.3372563
4095893248,78.0220016,30.3373117
4095893253,78.0173785,30.337355
4095893254,78.0185838,30.3373667
4095893259,78.0234192,30.3374705
4095893261,78.014344,30.3374957
4095893262,78.0151004,30.3374739
4095893270,78.0199082,30.3375266
4095893273,78.0243045,30.3375819
4095893275,78.0149931,30.3375897
4095893276,78.023269,30.3375908
4095893281,78.0193906,30.3376354
4095893284,78.0167204,30.3376545
4095893299,78.0201818,30.3377581
4095893306,78.0137226,30.3383607
4095893311,78.0179206,30.3378733
4095893312,78.0190701,30.3378854
4095893317,78.0195777,30.3379022
4095893319,78.019946,30.3379257
4095893323,78.0247492,30.3380223
4095893325,78.0196796,30.3380596
4095893326,78.0147892,30.3380943
4095893327,78.0193255,30.3381152
4095893330,78.0223034,30.3382298
4095893332,78.0194572,30.3382491
4095893334,78.0207823,30.3382856
4095893335,78.0228613,30.3383316
4095893338,78.0249178,30.3383731
4095893342,78.0147606,30.3387159
4095893344,78.0239235,30.3386001
4095893345,78.0186653,30.3386109
4095893349,78.0232154,30.3387483
4095893350,78.0222454,30.3387573
4095893351,78.0151091,30.3389252
4095893352,78.020077,30.3388425
4095893354,78.0224655,30.3390347
4095893356,78.0225582,30.3391515
4095893360,78.0250071,30.3392946
4095893362,78.0219595,30.3393349
4095893376,78.0205643,30.3395761
4095893378,78.0229398,30.3396323
4095893382,78.0218661,30.3398079
4095893386,78.0239644,30.3399032
4095893387,78.0208634,30.3399627
4095893394,78.0234073,30.3402213
4095893396,78.0210837,30.3402474
4095893397,78.0222548,30.340288
4095893399,78.0243177,30.3403496
4095893405,78.022917,30.3405313
4095893408,78.0225977,30.3407114
4095893414,78.0240876,30.3410862
4095893415,78.0217982,30.3411471
4095893418,78.0249818,30.3411998
4095893420,78.0236058,30.3413617
4095893422,78.0244326,30.3415173
4095893438,78.0236207,30.3420022
4095893439,78.0225054,30.3420087
4095893448,78.0243598,30.3423014
4095893451,78.0228664,30.3424486
4095893454,78.0246189,30.3426274
4096477379,78.0157681,30.3349823
4096477380,78.0147921,30.3350377
4096477381,78.014683,30.3351248
4096477382,78.0152062,30.3353784
4096477383,78.0239333,30.3368174
4096477384,78.0237274,30.3369119
4096477385,78.0244809,30.3396028
4096478189,78.0248348,30.3400353
4096478190,78.0246506,30.340769
4096480504,78.0209894,30.3366448
4096480505,78.0212476,30.3368957
4097816601,78.0188862,30.3350699
4097816612,78.0208821,30.3355533
4097816613,78.0236881,30.3374612
4097816621,78.0226868,30.3393135
4097816622,78.0221805,30.339611
4097816623,78.0154301,30.3399266
4098711053,78.0224986,30.3252386
4098711056,78.0163164,30.3257992
4098711058,78.0236242,30.3258678
4098711059,78.0220685,30.3258979
4098711063,78.0153642,30.3259713
4098711068,78.0233774,30.3260345
4098711074,78.0151519,30.3260913
4098711089,78.0149041,30.3262506
4098711098,78.0211271,30.3262707
4098711105,78.0230146,30.3263164
4098711114,78.0227196,30.3265458
4098711115,78.0162289,30.3266472
4098711117,78.0220846,30.3266133
4098711121,78.0237878,30.3267221
4098711129,78.0223444,30.3268335
4098711130,78.0215838,30.3268429
4098711136,78.0224641,30.3269615
4098711150,78.0243387,30.3272094
4098711151,78.0226955,30.3272177
4098711164,78.0219933,30.3273267
4098711172,78.0177273,30.3273917
4098711184,78.0240641,30.3274537
4098711197,78.0230556,30.3275533
4098711202,78.0222604,30.3275707
4098711210,78.0256171,30.3282653
4098711211,78.0215535,30.3276413
4098711215,78.019939,30.3276575
4098711217,78.0152798,30.3275716
4098711218,78.0191956,30.3276788
4098711221,78.0160709,30.3276752
4098711225,78.0161285,30.3277341
4098711227,78.0170476,30.3277559
4098711237,78.0214544,30.3278259
4098711241,78.0210982,30.327845
4098711242,78.0198934,30.3278312
4098711249,78.0154143,30.327729
4098711252,78.0167787,30.3279012
4098711256,78.0226156,30.3279352
4098711268,78.0165653,30.3280582
4098711272,78.0235667,30.3280641
4098711280,78.0214276,30.3281466
4098711282,78.0164427,30.3281435
4098711296,78.0247127,30.3282294
4098711300,78.0208403,30.3282701
4098711308,78.0161227,30.328355
4098711311,78.0248834,30.3283868
4098711312,78.0231194,30.3284036
4098711329,78.0229322,30.3285719
4098711330,78.0246274,30.3285766
4098711332,78.0214129,30.3286119
4098711343,78.0170178,30.3286952
4098711344,78.0209766,30.3286939
4098711359,78.02034,30.3287798
4098711361,78.0187191,30.3288072
4098711363,78.0230931,30.3288276
4098711372,78.0219949,30.3289465
4098711377,78.0173379,30.3290311
4098711392,78.0211093,30.3291063
4098711405,78.0181253,30.3290766
4098711407,78.0205492,30.3292011
4098711411,78.0241794,30.3292432
4098711414,78.024799,30.3292526
4098711415,78.0145818,30.3292676
4098711429,78.0176408,30.329349
4098711444,78.0213532,30.3294326
4098711445,78.0226789,30.3294407
4098711447,78.0221987,30.3294442
4098711449,78.023076,30.329449
4098711455,78.0239525,30.3294818
4098711471,78.0148583,30.3295615
4098711472,78.0223001,30.3295733
4098711482,78.0246461,30.3296125
4098711488,78.0231972,30.3296445
4098711505,78.0146043,30.3297327
4098711518,78.023706,30.3297525
4098711526,78.022698,30.3297762
4098711538,78.0232884,30.3298285
4098711548,78.0182606,30.3298586
4098711550,78.0244463,30.3298798
4098711559,78.0228103,30.3299385
4098711563,78.0217824,30.3299755
4098711572,78.0234756,30.3299946
4098711578,78.0206996,30.3300206
4098711588,78.0216154,30.330067
4098711595,78.015386,30.3300949
4098711608,78.0179486,30.330135
4098711610,78.0185324,30.3301376
4098711613,78.0224482,30.3301758
4098711636,78.0232562,30.3302481
4098711642,78.02439,30.3302688
4098711665,78.0203216,30.3303906
4098711672,78.0182093,30.330387
4098711687,78.0179849,30.3304797
4098711688,78.0147908,30.3304968
4098711690,78.0230473,30.3304985
4098711694,78.0230322,30.3305132
4098711714,78.0205894,30.3306076
4098711715,78.0189919,30.3306079
4098711721,78.0243143,30.3306481
4098711722,78.0213597,30.3306486
4098711730,78.0150285,30.3306883
4098711748,78.0227841,30.330747
4098711774,78.0186844,30.3308463
4098711780,78.0240729,30.3308923
4098711790,78.0246342,30.3309201
4098711798,78.0249477,30.3306
4098711813,78.0146619,30.3310024
4098711824,78.0225508,30.3309959
4098711830,78.0172723,30.3309972
4098711853,78.0238369,30.3311481
4098711859,78.0220676,30.3311812
4098711875,78.0222738,30.3312551
4098711990,78.0176035,30.3313113
4098711993,78.0247106,30.3313345
4098712000,78.0150291,30.3314512
4098712007,78.0235942,30.3314028
4098712010,78.0228686,30.3314116
4098712016,78.0223302,30.331434
4098712036,78.0178202,30.3315222
4098712039,78.0208458,30.3315493
4098712060,78.0223802,30.331655
4098712067,78.0239764,30.3316864
4098712070,78.0241633,30.3316939
4098712088,78.023938,30.3317523
4098712094,78.022896,30.3317564
4098712097,78.0249212,30.3317581
4098712119,78.0224426,30.3318539
4098712131,78.0193174,30.3319538
4098712154,78.0239709,30.3321586
4098712174,78.0146559,30.3323026
4098712179,78.0231033,30.3323178
4098712185,78.0243303,30.3323577
4098712192,78.0230156,30.3323994
4098712205,78.022638,30.332488
4098712212,78.0220722,30.3325103
4098712217,78.0234586,30.3325336
4098712225,78.0220888,30.3326008
4098712226,78.019371,30.332602
4098712229,78.0226339,30.332613
4098712252,78.0237583,30.3328514
4098712257,78.0240406,30.3329434
4098712277,78.0220201,30.3333444
4098712282,78.0240013,30.3334666
4098712284,78.0247729,30.3335165
4098712289,78.0143816,30.3335882
4098712293,78.0198283,30.3337551
4098712297,78.0201243,30.3336738
4098712303,78.0201388,30.3337479
4098712306,78.0193276,30.3338061
4098712328,78.0211171,30.3342468
4098712329,78.0226567,30.3342618
4098712337,78.0199128,30.3343811
4098712338,78.0208972,30.3343961
4098712345,78.0150849,30.3344806
4098712349,78.0188255,30.3345198
4098712353,78.0182662,30.3345634
4098712355,78.0182016,30.3345709
4098712378,78.0138111,30.3348524
4098712383,78.0199397,30.3348302
4098712385,78.0201891,30.334851
4098712388,78.0188768,30.3349533
4098712390,78.0235126,30.3351013
4098734309,78.0241434,30.3255063
4098734314,78.0157308,30.3256498
4098734316,78.0149018,30.3257555
4098734319,78.0144652,30.3257596
4098734321,78.0173265,30.3257744
4098734322,78.0177965,30.3257556
4098734323,78.0153343,30.3257741
4098734324,78.0239571,30.3257887
4098734327,78.0175431,30.3259689
4098734329,78.017714,30.3261224
4098734330,78.0236098,30.3261991
4098734331,78.0246034,30.3262562
4098734344,78.0241167,30.326669
4098734345,78.0180069,30.3266956
4098734356,78.0151918,30.3268299
4098734357,78.0182488,30.3268457
4098734358,78.0155874,30.326828
4098734372,78.0245813,30.3271233
4098734373,78.0222145,30.3271645
4098734375,78.0200746,30.32722
4098734377,78.0148628,30.3273494
4098734378,78.0224649,30.3274037
4098734379,78.0202785,30.327521
4098734380,78.0237855,30.3278353
4098734499,78.0192667,30.3289514
4098734510,78.0189465,30.3290484
4098734513,78.019566,30.3290613
4098734517,78.0193706,30.3295022
4098734520,78.0220777,30.3297454
4098734522,78.0188867,30.3298642
4098734531,78.0201814,30.3301417
4098734537,78.0227664,30.3303167
4098734538,78.0204055,30.3303123
4098734545,78.0240537,30.3313271
4098734551,78.0163619,30.3323112
4098734557,78.0232734,30.3329772
4098734561,78.0188475,30.3334031
4098734562,78.0193008,30.3334447
4098734563,78.0232432,30.3334185
4098734573,78.0194378,30.3337981
4098734574,78.0189981,30.3338299
4098734575,78.0238619,30.3339917
4098734576,78.0216776,30.3344544
4098734579,78.022294,30.3346045
